customer_id,Customer Name,Gender,Annual Income,Phone
810,Savannah,Female,13500,6597430
811,Scarlett,Male,815000,8230754
812,Sarah,Male,2000000,8920963
813,Sarai,Male,710000,6884967
814,Sariah,Male,620000,6633607
815,Savannah,Male,13500,7697601
816,Serenity,Female,830000,7297362
817,Shiloh,Male,1105000,7149864
818,Skye,Male,1303000,8840430
819,Skyla,Male,13500,6308303
820,Thomas,Male,975000,6941539
821,Jonathan,Male,2365000,7141544
822,Kaden,Male,1940000,8780144
823,Kayden,Male,1302500,7721381
824,Kenneth,Male,1420200,6188796
825,Mamadou,Male,13500,7519996
826,Amandine,Male,13500,8306394
827,Valentin,Male,460000,7328730
828,Patrick,Male,565000,6948225
829,Peter,Female,500000,7296925
830,Rayan,Male,610000,8704441
831,Raymond,Female,445000,8818015
832,Richard,Male,13500,8400571
833,Ricky,Female,801000,7200530
834,Rohan,Male,350000,7226372
835,Ryan,Male,525000,7014962
836,Sariah,Male,2800000,6844227
837,Sasha,Male,13500,8266098
838,Savanna,Male,647000,8872486
839,Selma,Male,920000,6799712
840,Shaina,Female,1140000,8335175
841,Shaindy,Female,1172500,7868798
842,Skylah,Female,1285000,8896298
843,Skylar,Male,13500,6307517
844,Skyler,Male,1375000,6615544
845,Theo,Male,950000,6536438
846,Nicolas,Male,2440000,7614349
847,Marcus,Male,490000,8935207
848,Samuel,Male,517500,8812745
849,Sean,Male,365000,6899959
850,Sebastian,Male,460000,6000326
851,Savannah,Male,13500,6266144
852,Scarlet,Male,2100000,8346236
853,Shifra,Female,1473000,8771750
854,Shira,Male,467000,6672623
855,Sofia,Male,1300000,6275357
856,Sophia,Male,1286000,8370326
857,Quentin,Male,770000,6428798
858,Matthew,Male,13500,8483928
859,Shawn,Female,1725000,7683583
860,Simon,Male,646000,7743761
861,Scarlett,Male,13500,8331205
862,Selena,Male,13500,8830216
863,Serenity,Female,13500,8755273
864,Sherlyn,Male,2000000,6082505
865,Lyla,Male,2302000,8621823
866,Natalia,Male,13500,8030571
867,Nora,Male,607000,8114422
868,Sima,Male,465000,8533597
869,Summer,Male,1920000,6393519
870,Sydney,Male,1968500,7472415
871,Taylor,Female,782000,6424722
872,Tiana,Male,845000,8482781
873,Audrey,Male,704000,7636264
874,Ewen,Male,601000,7350448
875,Samuel,Male,1215000,7225785
876,Thessa,Male,460000,6973354
877,Stanley,Female,1190000,7744781
878,Steven,Female,635500,7981604
879,Syed,Male,580000,7997367
880,Tenzin,Female,413000,8027066
881,Shirley,Male,442500,8967853
882,Sienna,Male,4735000,8680832
883,Skyla,Male,1340000,7368875
884,Skylar,Male,1801000,7478336
885,Sofia,Male,1532000,6690653
886,Simone,Female,440000,8236351
887,Brandon,Male,750000,6443234
888,Sloane,Male,13500,8111765
889,Sofia,Male,625000,6742609
890,Bryan,Male,13500,7977360
891,Tianna,Male,1107000,7448214
892,Tori,Male,641500,6388206
893,Trinity,Male,725000,8410862
894,Victoria,Female,825000,7455549
895,Violet,Male,13500,7051861
896,Juliette,Female,680000,8026726
897,Johan,Female,622000,6312459
898,Lou,Female,13500,6970913
899,Angele,Male,412500,8466285
900,Louis,Male,465000,6230383
901,Terry,Male,420000,8391489
902,Thomas,Male,650000,7611671
903,Timothy,Male,525000,7559678
904,Tony,Male,780000,6129903
905,Travis,Male,765000,8152643
906,Sophia,Male,3755000,6407820
907,Sophie,Male,2140000,8655744
908,Stacy,Female,1810000,6690603
909,Sophia,Female,745000,7102722
910,Messiah,Female,500000,8983087
911,Stella,Male,722500,8871624
912,Winter,Male,1515000,6698483
913,Wynter,Male,13500,8483559
914,Zaniyah,Male,986000,7517211
915,Lou,Male,720008,6889488
916,Alix,Female,730000,6473319
917,Leanne,Male,1188000,7883643
918,Tyler,Female,1420000,6763336
919,Victor,Male,2100000,6956879
920,Vincent,Male,1385000,7864153
921,Stella,Male,1750000,7267113
922,Sury,Male,421000,7472177
923,Zara,Male,13500,7637220
924,Nora,Male,13500,8941110
925,William,Female,417000,7268299
926,Stephanie,Male,980000,7050740
927,Stephany,Male,13500,7207345
928,Tatiana,Male,13500,6814756
929,Taylor,Male,13500,8519023
930,Tiana,Male,2030000,8349770
931,Tiffany,Male,1740000,7192845
932,Valentina,Male,2800000,8231045
933,Valeria,Male,985000,7005538
934,Valerie,Male,13500,8904235
935,Vanessa,Male,2000000,8337679
936,Micah,Male,335000,8356711
937,Brian,Male,751000,6683275
938,Sylvie,Male,13500,8808789
939,Talia,Female,1720000,7843539
940,Bryant,Male,415000,6040855
941,Taylor,Male,13500,7805748
942,Valeria,Female,550000,7934969
943,Toby,Male,286000,8355094
944,Tzipora,Male,13500,8591943
945,Tzivia,Male,1375000,8686847
946,Zariah,Male,830000,7911651
947,Zendaya,Male,13500,6495008
948,Zoe,Male,767000,8801449
949,Zoey,Male,1860000,8788287
950,Zuri,Female,1262500,7873794
951,Aaliyah,Male,13500,7066577
952,Abigail,Male,1200000,8865046
953,Adelyn,Male,1175000,8067211
954,Adriana,Male,1225000,8614375
955,Adrianna,Female,1261000,8012806
956,Enzo,Male,630000,6320456
957,Leonie,Male,905000,7259951
958,Evan,Male,825000,6052646
959,Gaston,Male,600000,8762318
960,Hugo,Female,1750000,8824995
961,Justin,Female,450000,7580362
962,Antoine,Male,397000,6394934
963,Sebastian,Male,2337000,8192111
964,Sam,Male,1370000,6690199
965,Abel,Male,695000,6058633
966,Wilson,Female,13500,6791904
967,Xavier,Female,810000,6048996
968,Zachary,Male,451500,7904101
969,Zain,Male,526000,7142552
970,Zayan,Male,605500,7340470
971,Aaron,Female,500000,6807733
972,Abdoul,Male,427500,6852705
973,Abdoulaye,Male,13500,7630793
974,Adam,Female,855000,8376405
975,Aden,Male,13500,6013081
976,Veronica,Male,1110000,8153712
977,Victoria,Male,1492000,6576726
978,Valentina,Female,1050000,7460938
979,Valerie,Male,1401500,7236786
980,Aileen,Female,13500,7114417
981,Alana,Male,1055000,8970669
982,Tessa,Male,13500,8630844
983,Julien,Female,1150000,6688485
984,Adonis,Male,13500,8995902
985,Adrian,Male,1705000,7298704
986,Violet,Female,480000,8277119
987,Viviana,Male,13500,7824592
988,Wendy,Female,1304000,6471284
989,Ximena,Male,1717500,6322537
990,Yamilet,Male,2840000,6519845
991,Yaretzi,Male,13500,6341250
992,Zoe,Male,525500,8349697
993,Zoey,Male,805000,6972243
994,Abigail,Male,465000,8814261
995,Addison,Female,13500,8235388
996,Adele,Female,1480000,7464402
997,Adeline,Male,2000000,6095519
998,Adina,Male,1540000,8018969
999,Vanessa,Male,13500,6345242
1000,Vera,Male,920000,7875001
1001,Veronica,Male,1110000,8358145
1002,Cecilia,Male,901000,8153448
1003,Violet,Male,1200000,6783037
1004,Virginia,Male,1387000,7337228
1005,Vivian,Male,13500,7494046
1006,Vivienne,Male,970000,7849550
1007,Willa,Male,870000,6723677
1008,Yael,Male,1250000,6206338
1009,Yara,Female,1450000,7360631
1010,Yehudis,Male,13500,7630443
1011,Yides,Male,865000,6711450
1012,Alanis,Female,1270000,7753396
1013,Alejandra,Female,555000,7290737
1014,Alessandra,Male,1351000,6354994
1015,Alexa,Male,1962000,6578450
1016,Alexandra,Female,1050000,7137511
1017,Alexia,Female,1030000,7225574
1018,Alexis,Male,810000,6124331
1019,Alice,Male,850000,6152602
1020,Alicia,Female,750000,6282185
1021,Alina,Male,535000,6404584
1022,Alison,Male,1640000,8118116
1023,Alissa,Female,13500,6815675
1024,Aliyah,Female,13500,8518348
1025,Kelia,Male,303500,8322745
1026,Andrea,Male,1100000,7722008
1027,Mathis,Male,780000,8094439
1028,Florian,Male,1060000,6200241
1029,Leo,Male,905000,8791947
1030,Nora,Male,13500,6337172
1031,Pierre-Andre,Male,13500,6399595
1032,Esteban,Male,13500,7551049
1033,Enzo,Male,13500,7716093
1034,Alexander,Female,440000,8054262
1035,Hulya,Male,620000,7214597
1036,Andrew,Male,1235000,6952995
1037,Quentin,Male,595000,7826578
1038,Ahmed,Male,551200,8465128
1039,Aidan,Male,13500,8038397
1040,Aiden,Male,13500,7992594
1041,Alexander,Male,542000,8693257
1042,Ali,Male,13500,6154837
1043,Alijah,Female,13500,8342884
1044,Alvin,Male,2070000,8201995
1045,Amadou,Male,2800000,6251686
1046,Amar'E,Male,385000,8115020
1047,Amare,Male,500000,6139130
1048,Amari,Male,13500,8899108
1049,Andre,Male,917000,7466976
1050,Andrew,Female,13500,6157364
1051,Adriana,Female,13500,8462731
1052,Adrianna,Female,590000,7820916
1053,Ahuva,Male,820000,7696942
1054,Alessandra,Male,1830000,6779640
1055,Alessia,Male,2100000,7510752
1056,Alexa,Male,865000,8876760
1057,Alexandra,Male,390000,6573292
1058,Alexis,Male,650000,7975408
1059,Alice,Male,512000,8668216
1060,Yitta,Male,13500,8676724
1061,Eleanor,Female,431000,8573338
1062,Yocheved,Male,1220500,8740107
1063,Zissy,Male,357000,7082233
1064,Zoe,Male,1920000,8180413
1065,Zoey,Female,565000,6774290
1066,Aarav,Male,597500,7763940
1067,Aaron,Male,1250000,8047297
1068,Aayan,Male,1230000,8090005
1069,Allison,Male,809000,8461153
1070,Allyson,Male,1510000,6658099
1071,Alma,Female,1210000,6127357
1072,Alondra,Female,1275000,7843228
1073,Alyssa,Male,1292000,8809402
1074,Amalia,Male,1165000,7803512
1075,Amanda,Male,959000,8998836
1076,Amaya,Female,965000,8962838
1077,Amber,Male,1251000,7558465
1078,Emily,Male,569000,7786964
1079,Laurene,Male,810000,8314215
1080,Killian,Female,500000,6327157
1081,Paul,Male,2335000,6858514
1082,Tristan,Male,1240000,7564008
1083,Corentin,Male,1580000,6883880
1084,Elisabeth,Male,820000,6342540
1085,Alexandre,Male,635000,6232027
1086,Chloe,Male,836000,8386159
1087,Angel,Male,1115000,7081169
1088,Anthony,Male,905000,6221564
1089,Antonio,Female,13500,7212311
1090,Ashton,Male,450000,6206801
1091,Austin,Male,1015000,7100237
1092,Avery,Male,13500,8012595
1093,Ayden,Male,13500,6942905
1094,Benjamin,Male,510000,8122079
1095,Blake,Male,645000,7778071
1096,Alicia,Female,1361000,6292391
1097,Alina,Male,13500,6508120
1098,Alisa,Female,1310000,6753526
1099,Aliza,Female,570000,7048533
1100,Abdul,Male,1220000,8222537
1101,Abdullah,Male,1315000,7198129
1102,Adam,Male,660000,7796689
1103,Aditya,Male,13500,6423104
1104,Amelia,Male,1205000,7734631
1105,Amy,Male,780000,7210505
1106,Ana,Male,13500,6663927
1107,Anabella,Male,13500,8573767
1108,Anthony,Male,594000,8714074
1109,Victorine,Male,13500,6237483
1110,Justin,Male,1311000,8006308
1111,Ismail,Male,390000,8902506
1112,Brandon,Male,427000,7529442
1113,Brian,Female,600000,7564820
1114,Bryan,Female,355000,8655169
1115,Bryce,Male,845000,8138421
1116,Allison,Male,1165000,8192876
1117,Alyssa,Female,530000,6818792
1118,Amanda,Male,1900000,8994646
1119,Amelia,Male,13500,8702891
1120,Amelie,Female,1485000,7850720
1121,Amina,Male,1950000,6919595
1122,Amira,Male,520000,6514513
1123,Amy,Male,1525000,7275738
1124,Anastasia,Male,720000,6070508
1125,Angelica,Male,1120000,7605575
1126,Adrian,Male,570000,7524588
1127,Ahmed,Male,850000,7317072
1128,Aidan,Male,1550000,7153214
1129,Aiden,Male,1000000,8745229
1130,Alan,Male,1240000,8562882
1131,Albert,Male,1590000,8144027
1132,Alex,Male,1275000,6831344
1133,Alexander,Male,1350000,8417641
1134,Ali,Female,1015000,6766956
1135,Amber,Male,13500,8765417
1136,Anabelle,Male,572000,6622211
1137,Anaya,Male,910000,7890687
1138,Andrea,Male,1760000,8471468
1139,Angela,Male,1726000,6091073
1140,Angelica,Male,990000,7686143
1141,Angelina,Male,646500,6526410
1142,Angeline,Male,2080000,8782822
1143,Angelique,Male,13500,8120491
1144,Angie,Female,13500,6005821
1145,Anna,Female,480000,8009854
1146,Andy,Male,13500,6096188
1147,Mateo,Male,1400000,8177981
1148,Esther,Female,13500,7959096
1149,Lena,Male,13500,6707202
1150,Achille,Male,1870000,8381201
1151,Logan,Male,1110000,7744931
1152,Anne-Capucine,Male,935000,7904986
1153,Lylou,Male,351000,6450194
1154,Emma,Male,755000,7916489
1155,Perrine,Male,750000,6264232
1156,Bryson,Male,876000,7755139
1157,Caleb,Male,13500,7212943
1158,Cameron,Male,578000,8069046
1159,Carmelo,Male,510000,7829867
1160,Carter,Male,390000,6372160
1161,Cayden,Male,525000,6326655
1162,Chad,Male,480000,6737652
1163,Chance,Female,471100,6842670
1164,Charles,Male,1000000,7634598
1165,Chase,Male,1240000,7086475
1166,Angelina,Male,780000,6588787
1167,Anna,Male,1780000,6923959
1168,Annabel,Male,630000,7855744
1169,Annabelle,Male,406000,8792918
1170,Ariana,Male,660000,7280545
1171,Arianna,Male,683500,7270320
1172,Amelia,Male,13500,6361867
1173,Alvin,Male,13500,6545256
1174,Andrew,Male,13500,7692234
1175,Andy,Male,821000,6003786
1176,Angus,Male,1071888,7454206
1177,Anson,Male,560000,6550033
1178,Annabella,Male,610000,6450724
1179,Annabelle,Female,550000,6755707
1180,Annalise,Male,925000,7244331
1181,April,Female,440000,8401681
1182,Arabella,Male,760000,6025672
1183,Arely,Male,771000,8629385
1184,Elfie,Male,1078000,7125989
1185,Lylien,Male,1197000,6515819
1186,Lina,Male,1000000,6975510
1187,Victor,Male,1065000,7071251
1188,Kylian,Male,515000,6947492
1189,Kevin,Male,493000,7758848
1190,Chris,Male,1115000,8076116
1191,Christian,Male,507000,6141955
1192,Christopher,Male,845000,7001840
1193,Cody,Male,1250000,8721607
1194,Corey,Female,905000,8777809
1195,Daniel,Male,1026000,7820679
1196,Ariel,Female,540000,7465456
1197,Ariela,Male,580000,8268210
1198,Ariella,Male,1335000,8831355
1199,Anthony,Male,13500,7134917
1200,Angel,Male,1950000,7008058
1201,Aryan,Male,13500,7464075
1202,Aria,Male,441700,6200108
1203,Ariana,Male,1000000,6221646
1204,Arianna,Male,730000,8866896
1205,Anais,Male,591000,8114903
1206,Tristan,Male,980000,7465253
1207,Solene,Male,902000,7291533
1208,Darius,Male,850000,7766831
1209,Darren,Male,2905000,6103110
1210,David,Male,1380000,8916290
1211,Ashley,Male,800000,8486477
1212,Atara,Male,510000,8954185
1213,Aubrey,Male,1070000,7825808
1214,Audrey,Male,425000,7802872
1215,Autumn,Male,605000,8060906
1216,Ava,Male,705000,8283516
1217,Asher,Male,1210000,8654214
1218,Austin,Female,1380000,8654573
1219,Ayaan,Male,1500000,6636676
1220,Ayan,Male,13500,8182280
1221,Ayden,Male,1215000,6539782
1222,Benjamin,Male,1265000,8188919
1223,Ariel,Female,13500,6654623
1224,Ariella,Male,13500,6379450
1225,Arielle,Male,13500,6492170
1226,Arya,Male,2575000,6045137
1227,Ashley,Male,2900000,7245982
1228,Athena,Male,5800000,6135398
1229,Theo,Male,750000,6069281
1230,Angelina,Male,1825000,6647690
1231,Pierre,Male,742000,7539162
1232,Aurelien,Male,13500,6386533
1233,Victoire,Male,565000,6384432
1234,Francesca,Male,5770000,8080703
1235,Derrick,Male,2500000,7348661
1236,Devin,Male,2120000,7120713
1237,Devon,Male,2015000,8794656
1238,Dominic,Male,787000,7307456
1239,Donovan,Male,13500,8228014
1240,Dwayne,Male,2220000,8123183
1241,Avery,Male,391000,7758857
1242,Benson,Male,1050000,8779830
1243,Aubree,Male,2140000,8283233
1244,Adelie,Male,13500,7457900
1245,Dylan,Male,540000,7003347
1246,Avigail,Male,440000,8968018
1247,Aviva,Male,845000,8697617
1248,Ayla,Female,766000,6888799
1249,Baila,Male,743000,7890327
1250,Barbara,Female,650000,7516976
1251,Brandon,Male,790000,8536494
1252,Brian,Female,1230000,6821193
1253,Bruce,Female,1200000,7046469
1254,Angela,Female,1210000,7174048
1255,Caleb,Male,1400000,6743511
1256,Aubrey,Male,2225000,7098757
1257,Audrey,Male,975000,6035111
1258,Aurora,Male,4225000,7623500
1259,Autumn,Male,2100000,7972183
1260,Ava,Male,1392000,6950146
1261,Thea,Male,13500,7196251
1262,Thomas,Male,13500,6643857
1263,Ilona,Male,1700000,6265155
1264,Axel,Male,2690000,7572567
1265,Simon,Male,1500000,7358896
1266,Edward,Male,415000,6171905
1267,Eli,Female,826000,8258960
1268,Elias,Male,585000,8684686
1269,Elijah,Male,700500,8632394
1270,Emmanuel,Male,2385000,7112246
1271,Batsheva,Male,730000,7588730
1272,Batya,Female,916500,7003599
1273,Beatrice,Male,635000,6399311
1274,Bella,Male,620000,8154210
1275,Bianca,Male,447000,7514880
1276,Blake,Male,730000,7255360
1277,Blima,Male,678000,8198527
1278,Blimy,Male,580000,8667116
1279,Kimora,Male,13500,8516038
1280,Carson,Male,860000,7174311
1281,Carter,Male,13500,7450705
1282,Charles,Male,740000,6844603
1283,Chase,Male,13500,8790405
1284,Christian,Male,13500,8005194
1285,Christopher,Male,816000,6281284
1286,Cody,Male,800000,6297556
1287,Avery,Male,13500,8905787
1288,Ayleen,Male,2445000,8051484
1289,Aylin,Male,520000,7352889
1290,Bella,Female,3110000,7860638
1291,Bianca,Female,785000,7669633
1292,Brenda,Male,2000000,8648823
1293,Briana,Male,1350000,6304129
1294,Brianna,Male,13500,8901055
1295,Emma,Male,625000,8933701
1296,Elea,Male,13500,7023751
1297,Lisa,Male,13500,7251929
1298,Maxime,Male,850000,7017489
1299,Kim,Male,500000,8178475
1300,Charlene,Male,582000,6399058
1301,Camille,Male,725000,6117251
1302,Jean Michel,Female,500000,8289651
1303,Eric,Female,4100000,8326709
1304,Ethan,Female,13500,8709797
1305,Evan,Male,1500000,8843705
1306,Gabriel,Male,1655000,7550804
1307,Gavin,Male,1800000,8723454
1308,George,Male,1880000,6989824
1309,Giovanni,Male,2405000,6530452
1310,Hassan,Female,1850000,8908564
1311,Bracha,Male,712000,6232337
1312,Breindy,Male,840000,8149932
1313,Brianna,Male,980000,8292566
1314,Connor,Male,1020000,7954603
1315,Cyrus,Female,13500,8824951
1316,Daniel,Male,660000,7648971
1317,Brielle,Male,1900000,7918960
1318,Brigitte,Male,1002500,6228859
1319,Brittany,Male,13500,8320878
1320,Faustine,Male,655000,7007575
1321,Fiona,Male,1050000,6639797
1322,Nelsey,Male,13500,6179510
1323,Hayden,Female,880000,7909658
1324,Hunter,Female,1385000,6303898
1325,Ian,Male,1000000,8622235
1326,Bridget,Female,1000000,6371033
1327,Brooke,Male,605100,8123776
1328,Brooklyn,Male,880000,8215117
1329,Danny,Male,1242000,7878962
1330,Darren,Male,1365000,6272013
1331,Jacqueline,Female,2360000,7125479
1332,Brooke,Male,13500,8421108
1333,Bryanna,Male,2415000,8882353
1334,Camila,Male,1055000,8744424
1335,Clement,Male,2580000,8148220
1336,Eliott,Male,540000,6445801
1337,Arame,Male,600000,7072606
1338,Ibrahim,Male,945000,8329795
1339,Ibrahima,Male,290000,7270460
1340,Isaac,Male,1810000,8557204
1341,Brucha,Male,577000,7913690
1342,Bruchy,Male,13500,6889400
1343,Brynn,Male,1030000,7277502
1344,Caitlin,Male,605000,8783805
1345,Cameron,Female,685000,8900007
1346,Caroline,Male,13500,7564300
1347,Derek,Male,660000,7978547
1348,Devin,Male,875000,6948931
1349,Dylan,Male,1350000,6628193
1350,Eason,Male,13500,6090147
1351,Edison,Male,1020000,8898888
1352,Leyla,Male,1870000,6837555
1353,Carla,Male,1990000,8099837
1354,Carmen,Male,13500,8144119
1355,Carolina,Male,3025000,6574751
1356,Caroline,Female,2500000,6238300
1357,Cataleya,Female,2500000,7806575
1358,Catalina,Male,1502000,6848135
1359,Eliott,Male,900000,7848459
1360,Raphael,Male,670000,6066943
1361,Nicolas,Female,485000,6575628
1362,Rose,Male,465000,7595899
1363,Marion,Male,842000,6783770
1364,Eoda,Male,13500,7094856
1365,Isaiah,Male,13500,6271542
1366,Ishmael,Female,950000,8486714
1367,Isiah,Male,13500,6787445
1368,Jace,Male,13500,8515874
1369,Jackson,Male,1593000,8161205
1370,Jacob,Male,3100000,6693399
1371,Casey,Male,753000,7173808
1372,Catherine,Male,857000,6791903
1373,Cecilia,Male,1500000,8568822
1374,Celia,Male,730000,8770473
1375,Chana,Male,900000,8966255
1376,Chany,Male,740000,8016085
